origin,destination,count
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1001,1012,19
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1002,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1003,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1004,1012,15
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1005,1012,19
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1006,1012,21
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1007,1012,19
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1008,1012,35
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1009,1012,19
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1010,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1011,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1013,1012,15
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1014,1012,19
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1015,1012,12
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1016,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1017,1012,19
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1018,1012,21
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1019,1012,17
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1020,1012,15
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1021,1012,19
1022,1012,15
1022,1012,15
1022,1012,15
1022,1012,15
1022,1012,15
1022,1012,15
1023,1012,21
1023,1012,21
1023,1012,21
1024,1012,17
1024,1012,17
1024,1012,17
1024,1012,17
1024,1012,17
1025,1012,15
1025,1012,15
1025,1012,15
1025,1012,15
1025,1012,15
1025,1012,15
1025,1012,15
1026,1012,13
1026,1012,13
1026,1012,13
1026,1012,13
1026,1012,13
1026,1012,13
1026,1012,13
1027,1012,19
1027,1012,19
1028,1012,19
1028,1012,19
1028,1012,19
1028,1012,19
1028,1012,19
1028,1012,19
1028,1012,19
1028,1012,19
1028,1012,19
1028,1012,19
1029,1012,19
1029,1012,19
1029,1012,19
1029,1012,19
1029,1012,19
1029,1012,19
1029,1012,19
1031,1012,19
1031,1012,19
1031,1012,19
1031,1012,19
1031,1012,19
1031,1012,19
1032,1012,15
1032,1012,15
1032,1012,15
1032,1012,15
1032,1012,15
1032,1012,15
1032,1012,15
1033,1012,19
1033,1012,19
1033,1012,19
1033,1012,19
1033,1012,19
1033,1012,19
1033,1012,19
1033,1012,19
1033,1012,19
1034,1012,15
1034,1012,15
1034,1012,15
1034,1012,15
1034,1012,15
1034,1012,15
1034,1012,15
1034,1012,15
1035,1012,19
1036,1012,19
1036,1012,19
1036,1012,19
1036,1012,19
1036,1012,19
1036,1012,19
